stock_id,estimate_id,maintenance_id,type_id,package_id,price_maintenance
21933,0,34111,6,200,650
18156,0,31252,3,82,0
2842,584908,38106,1,200,1699
4582,0,30986,1,82,0
30033,0,34965,1,200,2149
100450,6889361,37467,2,200,549.99
27990,0,34544,6,78,0
40771,7019444,38196,1,200,2149
27868,0,33021,6,200,1350
30161,3843217,38832,6,200,850
40614,5532770,37342,6,200,850
25711,0,33928,6,200,599
27418,0,36025,6,200,1250
44612,7104002,37388,6,71,0
32115,0,35620,6,200,1250
31375,0,34028,6,76,0
16212,0,31517,6,82,0
17984,0,34029,1,200,2299
108438,10617525,38695,3,200,2199
33061,0,35061,1,98,0
29159,0,33778,6,78,0
31691,0,36091,6,200,850
36204,0,34767,6,200,1350
32859,0,36224,6,81,0
22129,0,32522,6,200,850
24159,0,32995,6,78,0
17434,0,31269,3,82,0
42561,7020544,37416,1,200,2299
23189,0,34970,1,200,2199
16221,971782,37659,1,200,1699
15169,0,31634,6,71,0
101273,9149811,38189,2,200,659.99
17989,0,31021,1,82,0
37622,5270715,37008,6,200,1100
33690,0,34889,6,200,750
38380,5685708,37547,6,200,650
38776,6235594,38232,6,76,0
26928,0,31972,6,200,650
25068,0,33987,6,98,0
102866,7957959,38442,6,78,0
41331,6502193,37205,6,71,0
26151,0,35818,6,200,1350
39940,6138967,38416,1,200,2299
28058,3840718,36921,6,200,1250
18434,0,31263,3,82,0
33117,0,34235,6,200,1200
19544,0,32141,6,200,1200
29658,0,32508,6,76,0
18407,0,31543,6,82,0
15547,0,31370,3,82,0
41826,7382067,37951,6,81,0
39721,5645077,36707,6,71,0
21757,0,35424,6,200,650
20033,0,32157,6,76,0
22418,0,34968,6,76,0
31629,0,34424,6,200,1000
32155,8023917,37199,1,200,949
27303,5027838,37372,6,76,0
46295,7587537,37351,6,200,1800
16303,0,32953,6,71,0
39990,0,35509,6,76,0
16817,0,31209,4,82,0
46246,7561528,37373,6,200,750
38491,6070180,38328,1,200,1699
14560,0,31224,3,82,0
23562,0,33313,6,78,0
29051,0,33782,6,200,650
106223,9629594,36519,3,200,2199
31756,0,35667,6,71,0
100236,6758014,37566,2,200,469.99
37010,7558705,37345,6,78,0
17185,0,31527,3,82,0
34373,0,35945,1,200,1799
20717,0,33110,1,200,1699
44740,6748379,37021,1,200,949
24227,0,35129,6,78,0
41121,6065124,37664,6,200,750
34199,7665254,37096,6,81,0
24376,0,33422,6,71,0
28131,0,34251,6,200,1449
16666,0,31366,6,82,0
31849,0,33451,6,76,0
19759,0,32636,6,200,1949
27479,0,32061,6,98,0
28419,0,33271,6,200,750
28203,0,33908,6,200,1000
31317,0,33820,6,81,0
23692,3869895,36689,6,96,0
41965,0,36127,6,200,1250
31082,0,35947,6,200,850
24418,0,33024,6,78,0
101097,7476522,38280,2,200,659.99
37814,0,34471,6,200,900
36228,0,33324,6,76,0
33123,0,35882,6,200,1250
40754,0,33216,6,76,0
39176,5932022,36382,6,76,0
15294,0,31182,3,82,0
38575,8305643,38235,6,71,0
27312,7375917,37884,6,200,750
37271,0,34720,6,76,0
18225,0,32272,1,200,1699
16069,0,31201,3,82,0
19253,0,31736,6,78,0
35076,0,36171,6,200,1000
30021,4450610,36502,1,200,1699
30639,0,34343,6,200,850
20088,0,31558,6,82,0
24118,0,33532,1,200,2199
15671,0,31284,3,82,0
44081,8621375,38254,6,78,0
46699,7140783,37430,6,200,650
24763,0,33365,6,200,650
40816,0,35747,6,200,1000
27460,0,34078,6,71,0
38861,0,35534,6,200,850
23836,0,36054,6,81,0
45330,6662555,38219,6,200,1350
30891,9630782,38256,6,200,1250
104229,8768732,38341,2,200,469.99
17139,0,32249,1,200,2199
103880,0,19,2,200,499
25851,0,33103,1,200,1199
36365,0,36049,6,200,1100
24751,0,33169,6,78,0
40147,0,35934,6,200,1000
37947,0,36088,6,78,0
104752,9647763,38665,1,200,2999
35869,7982283,38128,6,76,0
21236,0,33420,6,78,0
2967,0,31883,1,200,1699
17185,0,31222,1,82,0
19430,0,32471,1,200,1699
25257,0,33819,6,200,750
25931,0,36212,6,76,0
45892,0,36295,6,78,0
43671,0,36011,6,200,850
24483,3138289,36844,1,200,2199
31668,0,33270,6,200,1350
35123,0,34268,6,200,1700
38231,0,35435,6,200,900
43172,6861773,38246,6,200,1250
104515,8797216,38229,6,200,850
24440,0,33231,6,76,0
21817,0,32729,6,76,0
105685,9683585,36609,6,200,1350
18184,0,33306,6,200,750
20916,0,32154,6,200,1000
27918,0,32269,6,98,0
100018,6512594,37265,2,200,549.99
39721,0,33595,6,200,2149
42584,0,35865,6,71,0
32739,5918790,37832,6,200,1250
4488,0,33342,6,200,750
29743,0,34704,6,98,0
24478,0,34939,1,200,1799
19488,0,35692,1,200,2199
20101,0,32784,1,200,2199
38616,5690426,38032,6,96,0
41240,6705098,36604,6,96,0
18545,0,31539,6,82,0
21739,0,33647,6,200,1350
35315,0,32860,6,200,1800
33382,0,35579,6,78,0
17907,0,31756,1,200,1599
30343,0,35277,1,200,2149
4440,0,30982,1,82,0
4316,0,31042,3,82,0
43006,0,36400,6,78,0
21439,0,34190,6,78,0
19716,0,32113,1,200,2299
22113,3138388,36914,6,200,750
103930,0,35790,6,98,0
3951,0,31518,1,82,0
41654,7013338,38585,6,200,1200
103490,0,35807,6,200,1200
20285,0,31337,3,82,0
28277,0,33215,6,200,1700
31892,7753883,37984,6,71,0
31685,6866011,37438,1,200,949
30472,0,36320,6,200,2149
47177,0,34983,6,78,0
39125,0,34250,6,78,0
101728,7657215,38334,2,200,549.99
28748,0,35216,6,200,650
106961,10101491,38603,6,78,0
28953,0,34075,6,78,0
23896,0,33801,6,200,1350
21802,0,32798,6,200,1350
29993,7519861,38016,6,98,0
25196,0,33935,6,81,0
23834,0,34806,6,200,850
32211,0,32135,6,76,0
38420,6109028,37801,1,200,1699
28754,0,32927,6,200,1000
18367,0,31126,1,82,0
46915,7566336,38553,6,81,0
40478,6441124,37800,6,81,0
23068,0,31801,6,200,1250
32192,0,34134,6,200,1600
41593,7067345,36544,6,200,1350
24917,2926476,36659,6,78,0
35404,0,33028,6,200,1000
13134,0,32844,6,71,0
19842,0,32366,6,200,1799
27673,0,35826,6,200,1350
23014,0,32064,6,200,850
28066,0,33756,6,76,0
2059,110688,36709,1,200,949
27649,0,36103,6,200,1700
4184,0,31914,1,200,2199
18094,0,31713,1,200,1799
19354,0,31890,1,200,2898
44058,7440844,37713,6,71,0
4557,0,31956,1,200,2299
32415,0,35681,6,76,0
23921,6979606,36587,6,200,1250
22055,2402651,37053,6,200,949
29636,0,34730,6,78,0
22335,2391609,36835,1,200,1799
46887,7384019,38134,6,200,1250
17740,0,31430,6,82,0
100392,7564701,38683,2,200,660
45315,6709674,36482,6,200,850
34477,0,35465,6,76,0
21849,4266120,38894,6,200,650
34965,0,33515,6,81,0
21992,0,33160,6,200,1000
36394,0,33402,6,200,1000
40245,5441289,38410,6,76,0
27724,0,32753,6,200,1700
32681,0,34189,6,200,900
107790,10587569,36974,6,200,1200
35251,0,35203,6,76,0
108837,10839382,38376,6,200,900
30505,0,34948,6,76,0
35409,0,33562,6,76,0
24113,0,32041,6,76,0
22975,0,32120,1,200,1000
18553,0,31606,1,200,1250
40128,0,36078,6,200,1100
34987,8584716,37597,6,76,0
4157,0,31062,1,82,0
46336,0,35413,6,71,0
40273,8823591,38283,1,200,2149
19306,0,31888,1,200,1599
26805,0,32855,6,200,1250
28135,0,33728,6,200,1000
30809,7603195,38580,6,76,0
16518,1031980,38197,1,200,2149
20497,0,32826,1,200,1799
32917,0,33107,6,200,1100
18173,0,32405,1,200,1699
36080,0,33626,3,200,1599
4185,0,31655,1,200,2199
43768,6915108,38036,6,200,650
41177,0,34023,1,200,1599
100456,7846164,37809,2,200,549.99
38547,0,35810,6,81,0
15473,0,31730,1,200,1599
13457,0,31931,1,200,2199
19208,0,31458,1,82,0
30429,0,33585,6,200,1000
108044,10698859,38427,6,200,1250
100330,6194683,37646,2,200,549.99
14574,0,31493,6,82,0
31770,0,33684,6,78,0
16281,0,31178,3,82,0
24917,0,32807,6,200,750
17826,0,31952,6,200,750
29426,0,32679,6,200,1250
30557,0,34227,6,76,0
19979,0,32155,6,200,650
16533,0,31130,3,82,0
44904,6619333,36414,6,200,1000
18468,0,31851,6,200,1249
36456,0,34845,6,200,750
29600,0,34689,6,200,1200
38685,0,34780,6,200,750
26087,0,33072,6,200,1200
39687,0,34367,6,76,0
19733,0,31484,6,82,0
17923,0,31117,4,82,0
15732,0,31863,1,200,2149
33550,0,35337,6,200,1250
35575,4404866,36669,6,98,0
20031,0,31508,4,82,0
17791,0,31172,3,82,0
22602,0,33577,6,81,0
41969,7557620,37921,6,200,1200
102144,8127886,38094,6,71,0
37749,8996449,38136,6,200,1200
4604,0,31783,1,200,1799
41552,5716616,38673,6,200,1200
18910,0,31735,1,200,1799
32157,7376504,37611,6,78,0
32106,0,36218,6,200,650
30847,0,33817,6,71,0
26736,0,33573,6,98,0
4440,0,30979,1,82,0
27259,0,33526,6,76,0
41447,0,35355,6,200,1350
43922,9508802,38864,6,81,0
19032,7388453,37334,6,200,1200
21805,0,32360,6,200,850
26450,0,33347,6,200,1000
29457,5113797,37575,6,200,1000
35014,0,34146,6,200,1800
18838,0,31335,6,82,0
30789,9894394,38518,6,76,0
103007,7721383,38458,6,76,0
105388,9849189,38808,6,200,850
34153,0,35520,6,81,0
41224,0,35260,6,71,0
27722,7861157,38838,6,78,0
43375,0,36153,6,200,1350
13315,0,31013,4,82,0
35061,4527420,37196,1,200,1699
16471,0,31336,3,82,0
29050,7068285,36860,6,71,0
29942,0,36121,6,200,750
24793,0,33504,6,71,0
15388,0,32200,6,200,1200
45764,0,35908,6,200,650
36358,0,35765,6,200,850
31700,0,34085,6,200,1000
24895,0,32088,6,98,0
43122,6210689,36465,6,200,850
20253,0,31345,4,82,0
15389,0,36187,1,200,1799
44240,6980559,37706,1,200,1699
24865,0,34388,1,200,1799
22586,0,32214,6,200,1100
27079,0,32896,6,200,1600
42850,5989416,36451,6,78,0
33926,5007473,37488,1,200,1799
28007,0,34591,6,96,0
29733,0,34105,6,98,0
28951,5243291,37045,6,76,0
31334,7232358,37369,6,76,0
3667,0,30976,1,82,0
35112,0,36006,6,98,0
31619,5541634,36948,6,200,850
22384,2660953,38595,6,200,1200
13012,0,31733,6,76,0
21508,0,33401,6,200,750
26366,0,33417,6,200,1350
35217,7805045,38393,6,71,0
22451,0,32552,6,200,750
21773,0,32427,6,200,1200
33742,0,35196,1,200,1599
26780,0,34270,6,200,750
28216,7377097,37490,6,200,1100
27045,0,33202,6,96,0
2617,0,30987,1,82,0
14622,0,31230,1,82,0
37491,6620347,38096,1,200,1799
22142,0,33896,6,200,750
22645,3269227,37352,6,200,1350
108442,10036956,38152,1,200,1699
37856,0,34499,6,200,1000
20312,0,31513,3,82,0
22589,0,34321,6,71,0
25282,8500519,38560,1,200,949
23655,0,34522,6,96,0
29513,0,33575,1,200,2149
17385,0,34549,6,71,0
26967,0,32952,6,78,0
24029,2844087,36589,6,71,0
34099,0,35961,6,200,1100
100078,0,35428,2,200,499
21346,0,36257,1,200,1799
30635,6791562,38187,6,76,0
25950,0,35525,6,78,0
17619,0,35919,6,200,2299
39376,0,35172,6,76,0
39081,5715347,37863,1,200,1699
21687,0,32664,6,76,0
24825,4872156,36857,6,200,900
104971,9179522,38893,6,78,0
29548,0,35267,6,98,0
44402,7932612,37594,6,78,0
28077,0,35755,6,200,1250
19085,0,31692,6,200,2299
38120,7522555,38612,6,200,1100
103671,0,36226,6,81,0
40215,0,34947,6,76,0
40134,6952181,38248,1,200,1699
18553,1261615,37702,1,200,1699
46974,7484106,37335,1,200,2149
17278,0,31166,3,82,0
27865,0,34825,6,78,0
40922,6119477,37598,6,96,0
21016,0,34884,6,96,0
17922,0,31374,6,82,0
39570,0,36065,6,200,1000
23164,0,33166,6,78,0
18495,0,31550,3,82,0
19091,0,32102,6,71,0
17769,0,34081,6,78,0
31002,0,33400,6,71,0
37174,0,34392,6,78,0
24847,0,33219,6,200,1200
29126,0,36341,6,200,1700
34221,6070195,37823,6,200,1100
47682,0,38558,6,200,750
27865,0,22962,6,200,11
18958,0,31973,6,200,750
101781,7523887,38013,1,200,1599
15220,0,31067,3,82,0
38502,0,36314,6,78,0
23386,0,32639,6,200,1200
28356,0,33986,6,200,850
103551,10235151,36824,3,200,949
17903,0,36021,6,71,0
24013,0,34012,6,200,650
3819,0,31592,1,200,1350
29282,3789568,37745,6,81,0
41342,0,35175,6,76,0
23766,0,33554,6,200,1599
22689,0,34184,6,200,1350
18775,0,31422,3,82,0
100243,7110672,37886,2,200,659.99
23814,3319296,37149,6,81,0
15715,0,32006,1,200,1699
101968,10399017,38538,1,200,2299
43342,0,35399,6,71,0
19788,0,31438,3,82,0
37307,0,33469,6,78,0
17889,1135318,36796,1,200,2299
29728,0,33555,6,71,0
35145,0,34421,6,200,750
100658,6794311,37555,2,200,659.99
21024,0,31976,1,200,2299
19067,0,31418,6,82,0
33756,0,33482,6,200,900
29897,0,34966,6,78,0
26283,0,32721,6,76,0
31121,0,34045,6,81,0
41858,0,34818,6,200,900
3199,0,30994,1,82,0
18887,0,31680,1,200,1699
26848,8130865,36494,6,71,0
29535,0,33921,6,200,650
30208,0,34708,1,200,1699
16992,0,31747,1,200,2198
46707,7369746,37540,6,98,0
14726,0,31068,1,82,0
13451,0,32536,1,200,2199
47663,10271088,37958,6,200,650
28866,0,33637,6,96,0
27396,0,35377,6,78,0
40066,0,35230,6,78,0
4368,0,31938,1,200,1799
31010,6625403,37378,6,200,650
21121,0,32413,6,200,1200
37098,0,34633,6,81,0
31079,4620882,38243,6,81,0
24985,0,34375,6,200,850
23145,0,33314,6,98,0
26096,0,33876,6,81,0
28544,7176203,38460,6,76,0
39552,0,35079,6,81,0
24015,0,35289,1,200,2149
103723,8412484,38120,1,200,949
18303,1252636,36535,1,200,2299
36305,5834968,37774,6,78,0
38357,0,35341,6,76,0
42257,0,35892,6,200,1800
24676,0,32994,6,200,900
21993,0,32138,6,200,750
24000,0,33123,6,200,900
17855,0,31775,6,200,1250
31891,0,34027,1,200,2899
20458,0,32767,1,200,2798
100838,11925805,38613,2,200,550
23595,0,33177,6,200,1100
16460,0,32208,1,200,1799
19121,0,31836,6,200,1100
41617,0,35885,6,200,900
35298,10245469,37701,6,200,1600
21413,0,32231,6,200,1350
36323,6597760,36508,6,200,1799
20796,3912289,38686,6,200,1800
39328,6191048,36692,6,200,1100
34657,8586541,37989,6,78,0
27417,11626049,38129,6,200,850
36751,9886950,37069,6,78,0
14632,0,31300,6,82,0
36205,0,35584,6,200,850
19309,0,31466,6,82,0
43720,0,35030,6,200,1449
23936,0,34465,6,200,1350
26964,0,34722,6,200,1200
35361,0,34706,6,76,0
102912,9056560,38167,6,200,850
20790,0,33135,6,200,900
3410,0,31197,3,82,0
28482,0,33321,6,200,900
28994,0,35603,6,78,0
34422,0,35234,6,76,0
19387,0,32241,6,200,1350
35408,0,35920,6,96,0
23954,0,34386,6,78,0
38803,0,35995,6,71,0
26309,0,32321,6,76,0
21868,0,32318,6,200,1100
14898,0,31616,1,200,2299
23087,4668391,38408,6,200,850
27592,0,34719,6,200,750
19641,0,31420,3,82,0
103345,0,35726,6,96,0
15309,851479,37871,1,200,2299
3008,0,31633,1,200,2299
30096,0,35090,6,98,0
20942,0,32107,1,200,2199
19504,0,31630,6,78,0
4558,0,32806,1,200,1599
100316,7228203,38084,2,200,549.99
26089,0,32291,6,71,0
23675,0,32690,6,200,850
30485,0,34743,6,98,0
43215,7049837,37653,6,96,0
32873,0,34627,6,71,0
30871,0,33930,6,200,750
24944,0,34378,6,200,1350
34651,0,34988,6,200,1000
16724,0,33484,6,76,0
30961,5994467,38078,6,76,0
38848,0,35694,6,98,0
25690,0,33642,6,200,750
35229,4721251,36762,6,76,0
18132,0,32895,6,78,0
31520,0,33414,6,96,0
102108,8736735,38912,1,200,2199
41023,6579399,38578,1,200,949
42397,6508680,37771,6,200,1100
24463,0,33664,6,78,0
23432,0,34598,6,200,750
18668,0,35686,1,200,1799
23554,0,32725,6,200,850
38093,7208515,38049,6,76,0
18695,0,32013,1,200,949
40316,7138434,37510,1,200,949
18801,0,31365,3,82,0
24990,4380226,36646,6,200,1250
41743,7655378,37312,6,200,650
28060,0,32248,6,200,1250
29325,0,34912,6,200,750
42281,6697267,37417,6,200,1250
22357,0,32708,6,200,750
33542,7445898,38010,1,200,2149
35432,7950697,38353,1,200,1699
40806,7013429,37615,6,200,650
25964,0,33136,1,200,2299
4311,0,31002,1,82,0
21772,6837487,38551,6,78,0
101561,7767151,38675,2,200,550
41066,6489486,37033,6,78,0
32904,5132018,36907,6,200,650
38002,7418570,37651,6,200,1800
19261,0,32228,1,65,0
27621,0,34261,6,200,900
36180,0,34551,6,76,0
38727,7392900,38567,6,81,0
26037,0,35490,6,200,1250
4469,0,31052,3,82,0
41800,0,34953,6,81,0
22208,3352138,38858,6,200,850
18545,0,31545,6,82,0
36282,0,35478,6,98,0
15393,0,31027,1,82,0
13451,0,31676,1,200,2199
27071,0,34314,1,200,949
29154,0,34766,6,98,0
41209,0,35485,6,200,900
27951,0,34630,6,71,0
29024,0,33962,6,81,0
30583,0,34304,6,200,1000
25130,0,33176,6,200,1350
102513,0,35391,6,98,0
17836,0,31754,1,200,1599
32805,0,36061,6,200,1700
15819,0,33942,6,71,0
26200,0,33563,6,200,650
29543,0,33714,6,78,0
40365,0,35531,6,78,0
27461,0,33132,6,81,0
37568,0,35558,6,78,0
37541,0,36221,6,78,0
42589,6897388,36880,6,98,0
19107,0,31500,3,82,0
38572,6896911,36637,6,78,0
28587,0,34071,6,200,1350
41465,0,35916,6,200,2199
21846,3272035,38881,6,78,0
28712,0,35871,6,78,0
40637,6697426,37762,6,200,1000
41537,6212936,38911,1,200,949
117506,12581922,37418,2,200,549.99
102428,7641581,37180,6,78,0
20507,0,34636,6,78,0
15174,0,31290,3,82,0
27025,0,31919,6,200,850
29567,6820054,36896,6,200,1250
36109,4450779,38368,6,200,1800
14549,0,31652,6,76,0
27010,3417160,38245,6,200,1200
26815,0,33025,6,78,0
42358,0,35657,6,76,0
47102,9541048,38554,6,76,0
26928,0,33531,6,200,650
43909,6420106,37017,6,200,750
20961,0,33224,6,78,0
38496,0,33087,6,200,1700
39045,0,36087,1,200,1799
42761,6534790,37756,6,200,650
19348,0,31670,6,78,0
32830,0,35137,6,98,0
101374,9854112,38191,1,200,2199
45641,6951648,38710,6,76,0
46351,6950112,37302,6,76,0
25730,4475097,38599,6,200,1250
16043,0,31251,4,82,0
32019,0,33611,6,200,1250
39346,5878723,36915,6,200,750
23312,0,32432,6,71,0
4581,0,32733,1,200,2149
17701,0,31287,3,82,0
28677,0,32768,6,71,0
35293,6046026,38369,6,98,0
38081,7838555,38757,1,200,1199
13434,0,31817,1,200,1799
46846,7547722,37450,1,200,2199
35511,0,34005,6,81,0
28271,4064983,37565,6,200,1100
28403,0,33702,6,200,1200
30753,0,33250,6,200,750
13315,0,31551,6,82,0
44377,6948141,37515,6,98,0
46070,12057943,38788,6,200,900
30478,0,34006,6,200,1200
48295,8785680,38621,6,200,1250
24221,7217619,37362,6,78,0
27745,0,33919,6,76,0
26446,0,36137,6,200,1200
40980,8187669,38901,6,200,1200
14360,0,32142,1,200,2199
4460,0,30984,3,82,0
27033,0,33950,1,200,1799
39271,0,35551,6,71,0
40011,6160525,38908,6,71,0
23436,0,33032,6,78,0
31863,0,35460,6,200,1350
36551,0,34759,6,200,650
21387,0,36335,6,200,650
28136,6465602,36892,6,200,1250
30471,0,33915,6,71,0
24749,0,32189,6,78,0
23804,0,35962,6,76,0
44637,7099438,36833,6,200,900
103202,8777892,38542,6,200,750
32695,7241527,37128,6,200,1350
18460,0,33824,6,78,0
32025,4290404,37086,6,78,0
22679,0,32219,6,76,0
34536,0,34473,6,71,0
100199,6536880,37820,2,200,549.99
22514,0,33360,6,200,650
25778,0,36052,6,200,1250
28529,7059723,36660,1,200,1699
23625,0,32760,6,81,0
114145,12130779,38790,6,76,0
36524,0,35532,6,200,1800
43384,6507154,36526,1,200,1799
27787,0,35841,6,200,850
21261,0,32518,6,78,0
23704,3631221,36889,6,78,0
26501,0,32424,6,200,1350
19845,0,31544,1,82,0
15417,0,31472,3,82,0
19733,0,31380,3,82,0
108147,10238925,38697,6,78,0
30595,7013506,38430,6,78,0
20822,0,35233,1,200,2299
23470,0,32870,6,76,0
38890,6009518,37253,6,200,1200
14288,0,32642,6,71,0
24864,0,32181,6,71,0
32076,0,36089,6,200,750
23937,0,32972,6,200,1699
16115,0,33899,1,200,2199
38865,0,33851,6,78,0
35085,0,34579,6,200,1000
111300,0,35430,6,200,1200
19569,0,31812,6,200,1799
45378,6924068,36947,6,200,1200
28117,0,35503,6,200,1800
42844,0,35839,6,81,0
25163,0,33180,6,200,850
35577,0,33730,6,76,0
27012,0,34151,6,78,0
40414,0,36139,6,200,850
45250,6811100,37521,6,76,0
24649,0,35473,6,76,0
25137,0,33302,6,200,1250
31479,0,34113,6,76,0
24247,0,34172,6,78,0
29213,3728976,37968,6,76,0
113414,0,36101,3,200,1799
19662,0,31540,6,82,0
106582,9449658,38714,2,200,550
40673,6532882,36705,6,200,900
37849,0,36265,6,76,0
40161,0,35972,6,200,650
18357,0,31429,6,82,0
20910,4737287,37006,6,200,750
20150,0,31657,6,78,0
104396,0,35928,6,76,0
103099,9677312,38680,2,200,470
45588,6819682,37949,6,71,0
16119,0,31831,1,200,2149
38426,0,35089,6,96,0
43208,7362316,37838,6,200,1250
19150,0,31171,1,82,0
40281,6644019,37377,6,78,0
14632,0,31261,6,82,0
36287,8639114,37909,1,200,949
38470,0,34791,6,200,650
103631,9390189,38530,6,71,0
29924,0,36032,6,200,1000
101647,7604669,37915,6,78,0
28850,0,34116,6,98,0
18630,0,31516,6,82,0
47404,7982282,37120,6,76,0
38835,0,33682,6,200,1599
22511,0,32594,6,200,1350
15519,0,31137,3,82,0
17197,0,31018,1,82,0
27027,0,34932,6,71,0
43946,9150944,37772,6,200,1250
19622,0,31792,6,71,0
28474,0,36263,6,200,1000
44799,6712568,36821,6,78,0
38609,0,35586,6,71,0
21356,0,36225,6,200,750
48164,8021715,38478,6,200,850
34244,0,35955,6,76,0
21458,6556880,36417,6,81,0
31610,0,35938,6,81,0
27865,0,22961,6,200,11
43722,0,36172,6,81,0
29076,0,34345,6,76,0
36352,0,35538,6,76,0
32436,4272203,36696,6,78,0
13427,0,31059,3,82,0
17889,0,31632,1,200,2299
29217,0,32686,6,78,0
18801,0,31235,3,82,0
34649,0,33979,6,200,1200
20401,0,31699,6,200,750
25541,0,36079,1,200,2199
36038,4574815,37869,6,200,1250
48351,8027543,38021,6,200,1350
23760,0,34272,1,200,1799
30837,10833346,37798,6,200,650
25616,7260919,37941,6,96,0
20191,0,35628,6,200,650
30064,0,34204,6,71,0
46234,0,35363,6,200,1700
21055,0,36298,6,71,0
16768,0,31008,1,82,0
16976,0,32171,6,200,1799
100382,0,38831,2,200,660
42290,6931057,37391,6,200,1250
30052,0,36132,6,96,0
22179,0,32837,6,200,1100
19133,0,31656,6,200,949
24367,0,32853,6,200,1250
29738,0,33293,6,78,0
20485,0,31907,6,78,0
38676,0,34542,6,78,0
28719,0,34781,6,78,0
42301,0,36223,6,98,0
35316,5213787,37506,6,76,0
47272,9544898,36444,6,78,0
20421,0,32229,6,200,850
36650,5552048,36729,6,200,1350
36753,0,32287,4,200,2748
36094,0,34273,6,96,0
33099,0,35638,6,71,0
41897,6099331,36648,6,78,0
40715,0,36289,6,200,650
24268,2734262,36428,6,200,1250
15190,0,34445,1,200,2199
28815,0,35848,6,71,0
21428,0,35036,1,200,2199
46352,7374284,37329,6,200,750
27110,0,32887,6,78,0
18020,0,31578,1,200,1200
30236,5742678,36732,6,76,0
105139,8709657,37955,6,78,0
16480,0,31600,1,200,1250
16050,0,31073,3,82,0
22466,0,33049,6,200,1200
25323,0,32999,6,200,1250
102154,7600906,37936,6,76,0
43054,8312373,38061,6,200,1250
45607,0,34985,6,200,750
14815,0,35339,1,71,0
2315,0,31900,1,200,2199
34654,0,33848,6,200,1600
41719,7509521,37605,6,81,0
21499,0,32608,6,200,850
30224,0,34775,6,200,750
44677,8251192,38418,6,71,0
34079,0,33910,6,76,0
15455,0,31646,6,200,750
108984,12121179,37699,3,200,1799
19103,0,31700,1,200,2299
100086,7630164,38145,2,200,549.99
24035,0,32604,6,200,1349
40444,6060841,36922,6,76,0
26778,3401047,38156,6,78,0
21070,2378703,36819,1,200,1699
26408,0,32197,6,71,0
24725,3315455,37168,6,200,1200
35411,7374980,37812,6,71,0
32103,0,35533,6,200,650
23401,0,34559,6,200,850
42460,9798502,38619,6,76,0
18741,0,33105,6,78,0
36643,0,32502,6,200,2299
18367,0,31128,1,82,0
40627,0,35655,6,71,0
23171,0,34337,6,200,1350
18727,0,31593,6,71,0
26314,0,33073,6,71,0
19529,0,36358,1,200,1799
40571,0,35537,6,81,0
21945,0,35858,6,200,650
45570,7417252,37635,6,200,1000
35404,4668458,38479,6,98,0
28605,0,34687,6,71,0
28009,0,35902,6,78,0
22259,0,33656,6,200,1350
45129,8027265,38470,6,200,1000
27665,0,34139,6,200,1250
27025,0,32989,6,200,850
35045,0,36258,6,200,850
21056,0,33047,1,200,1599
30982,0,34434,6,200,1250
28541,0,33343,6,76,0
16614,0,31381,6,82,0
102682,0,34669,6,200,850
27893,0,33109,6,200,1250
22830,0,33261,1,200,2199
105891,9852659,38179,6,200,1700
47332,7966988,38728,6,200,650
16698,0,34209,1,200,1200
105066,8410620,37248,6,76,0
101765,7561594,37708,6,76,0
26697,0,33731,6,200,1350
44540,7494406,37035,6,78,0
16917,0,31675,6,76,0
35129,0,32596,6,71,0
41791,7442628,38826,6,76,0
16817,0,31215,3,82,0
27923,0,34041,1,200,1599
45602,10181305,38394,6,200,850
4288,0,31834,1,200,2199
19130,0,35433,1,200,1799
33231,0,34280,6,71,0
17712,3145603,36928,6,78,0
26704,0,33775,6,200,650
20816,0,31725,1,200,1799
36032,4556680,38642,6,200,650
37673,0,34800,6,200,650
30821,0,36310,6,200,1000
40825,0,36319,6,81,0
31677,0,34091,6,78,0
36183,0,34516,6,96,0
3845,0,31666,1,200,2199
35380,7034979,37247,6,200,850
26356,0,33096,6,76,0
37231,0,35178,6,200,1249
45471,0,33710,3,200,1799
23081,0,35623,6,78,0
31082,0,32367,6,200,850
111567,12071521,38499,6,200,1000
34643,6816017,37437,6,200,1350
28933,0,35822,6,200,1200
27764,0,33818,6,98,0
41954,0,34784,6,200,1000
34478,7384098,38617,6,76,0
35488,7688714,37927,6,78,0
33633,0,36057,6,78,0
43941,7087421,36757,6,200,750
29273,0,34694,6,200,750
37811,5317876,37050,6,200,1350
22057,0,32749,6,98,0
19276,0,31929,3,200,2149
22509,0,34592,6,200,750
25459,0,34115,6,200,850
26791,0,33749,6,76,0
29382,0,33564,6,200,1200
110281,10217381,37953,6,76,0
37992,7821174,38090,6,71,0
40676,6623810,37393,6,200,750
37042,6155532,38402,6,200,1200
39607,0,36274,6,200,1350
33387,0,32542,1,200,2199
33860,0,33591,6,200,850
35348,5301388,36823,6,200,1350
25830,0,34749,6,200,650
47372,7121753,37394,6,200,850
37982,5517304,37814,6,200,1250
18149,0,33264,1,200,2299
24733,0,32510,6,200,850
35749,9904271,37098,6,76,0
38437,0,36028,6,78,0
34053,0,36228,6,78,0
38238,0,35281,6,98,0
39220,0,36406,6,78,0
32316,0,36148,6,200,1200
43267,7890417,37172,6,78,0
16533,0,35347,6,200,650
28091,0,32306,6,200,750
21499,2615105,38180,6,200,850
42692,5966583,37365,6,81,0
18311,0,33748,6,200,1350
